line,name,code,lat,lng,index,노선명,역명,승차총승객수,하차총승객수,next_column,총승객수
03호선,동대입구,322.0,37.559052,127.005602,20231103,3호선,동대입구,12371,13913,20231106,26284
02호선,을지로3가,203.0,37.566295,126.99191,20231103,3호선,을지로3가,13761,13991,20231106,27752
01호선,종로3가,153.0,37.571607,126.991806,20231103,3호선,종로3가,12660,15051,20231106,27711
03호선,안국,318.0,37.576477,126.985443,20231103,3호선,안국,32008,32385,20231106,64393
03호선,경복궁,317.0,37.575762,126.97353,20231103,3호선,경복궁,31174,31622,20231106,62796
03호선,독립문,316.0,37.574571,126.957748,20231103,3호선,독립문,8478,8529,20231106,17007
03호선,무악재,315.0,37.582299,126.950291,20231103,3호선,무악재,4761,4798,20231106,9559
03호선,홍제,314.0,37.589066,126.943736,20231103,3호선,홍제,20789,19520,20231106,40309
03호선,녹번,313.0,37.600927,126.935756,20231103,3호선,녹번,17749,15866,20231106,33615
03호선,불광,312.0,37.610469,126.929887,20231103,3호선,불광,17671,18763,20231106,36434
03호선,연신내,311.0,37.619001,126.921008,20231103,3호선,연신내,38061,36279,20231106,74340
03호선,구파발,310.0,37.636763,126.918821,20231103,3호선,구파발,23667,22694,20231106,46361
03호선,지축,309.0,37.648048,126.913951,20231103,3호선,지축,7835,7877,20231106,15712
02호선,용두,250.0,37.574028,127.038091,20231103,2호선,용두,2739,2764,20231106,5503
02호선,신정네거리,249.0,37.520074,126.852912,20231103,2호선,신정네거리,11745,12076,20231106,23821
02호선,양천구청,248.0,37.512398,126.865819,20231103,2호선,양천구청,7627,8062,20231106,15689
02호선,도림천,247.0,37.514287,126.882768,20231103,2호선,도림천,1325,1407,20231106,2732
01호선,신설동,156.0,37.575297,127.025087,20231103,2호선,신설동,4190,3945,20231106,8135
02호선,신답,245.0,37.57004,127.046481,20231103,2호선,신답,1906,2115,20231106,4021
02호선,용답,244.0,37.561904,127.050899,20231103,2호선,용답,3356,3308,20231106,6664
02호선,충정로,243.0,37.559973,126.963672,20231103,2호선,충정로,11517,12330,20231106,23847
02호선,아현,242.0,37.557345,126.956141,20231103,2호선,아현,12673,11479,20231106,24152
02호선,이대,241.0,37.556733,126.946013,20231103,2호선,이대,19667,20620,20231106,40287
02호선,신촌,240.0,37.555134,126.936893,20231103,2호선,신촌,44415,46242,20231106,90657
02호선,홍대입구,239.0,37.557192,126.925381,20231103,2호선,홍대입구,78259,89065,20231106,167324
02호선,합정,238.0,37.549463,126.913739,20231103,2호선,합정,36595,41206,20231106,77801
02호선,당산,237.0,37.53438,126.902281,20231103,2호선,당산,20890,24508,20231106,45398
02호선,영등포구청,236.0,37.52497,126.895951,20231103,2호선,영등포구청,23873,24833,20231106,48706
02호선,문래,235.0,37.517933,126.89476,20231103,2호선,문래,25057,26042,20231106,51099
01호선,신도림,1007.0,37.508725,126.891295,20231103,2호선,신도림,55042,54314,20231106,109356
02호선,대림,233.0,37.49297,126.895801,20231103,2호선,대림,26286,26686,20231106,52972
02호선,구로디지털단지,232.0,37.485266,126.901401,20231103,2호선,구로디지털단지,64988,64172,20231106,129160
02호선,신대방,231.0,37.487462,126.913149,20231103,2호선,신대방,28113,26674,20231106,54787
02호선,신림,230.0,37.484201,126.929715,20231103,2호선,신림,60486,57755,20231106,118241
02호선,봉천,229.0,37.482362,126.941892,20231103,2호선,봉천,26595,24180,20231106,50775
02호선,서울대입구,228.0,37.481247,126.952739,20231103,2호선,서울대입구,53080,50589,20231106,103669
02호선,낙성대,227.0,37.47693,126.963693,20231103,2호선,낙성대,31366,29075,20231106,60441
02호선,사당,226.0,37.47653,126.981685,20231103,2호선,사당,44946,50431,20231106,95377
02호선,방배,225.0,37.481426,126.997596,20231103,2호선,방배,19579,20160,20231106,39739
02호선,서초,224.0,37.491897,127.007917,20231103,2호선,서초,23854,22891,20231106,46745
02호선,교대,223.0,37.493415,127.01408,20231103,2호선,교대,35052,42209,20231106,77261
02호선,강남,222.0,37.497175,127.027926,20231103,2호선,강남,90435,88464,20231106,178899
02호선,역삼,221.0,37.500622,127.036456,20231103,2호선,역삼,55976,63328,20231106,119304
02호선,선릉,220.0,37.504503,127.049008,20231103,2호선,선릉,62806,55642,20231106,118448
02호선,삼성,219.0,37.508844,127.06316,20231103,2호선,삼성,61620,62353,20231106,123973
02호선,종합운동장,218.0,37.510997,127.073642,20231103,2호선,종합운동장,11311,11774,20231106,23085
02호선,잠실새내,217.0,37.511687,127.086162,20231103,2호선,잠실새내,25905,26053,20231106,51958
02호선,잠실,216.0,37.51395,127.102234,20231103,2호선,잠실,87825,88920,20231106,176745
02호선,잠실나루,215.0,37.520733,127.10379,20231103,2호선,잠실나루,17578,16897,20231106,34475
02호선,강변,214.0,37.535095,127.094681,20231103,2호선,강변,36632,35399,20231106,72031
02호선,구의,213.0,37.537077,127.085916,20231103,2호선,구의,27737,26635,20231106,54372
02호선,건대입구,212.0,37.540693,127.07023,20231103,2호선,건대입구,41188,44431,20231106,85619
02호선,성수,211.0,37.544581,127.055961,20231103,2호선,성수,47543,52475,20231106,100018
02호선,뚝섬,210.0,37.547184,127.047367,20231103,2호선,뚝섬,27905,29300,20231106,57205
02호선,한양대,209.0,37.555273,127.043655,20231103,2호선,한양대,14085,15454,20231106,29539
02호선,왕십리,208.0,37.561533,127.037732,20231103,2호선,왕십리,18287,15989,20231106,34276
02호선,상왕십리,207.0,37.564354,127.029354,20231103,2호선,상왕십리,16337,15899,20231106,32236
02호선,신당,206.0,37.565972,127.01782,20231103,2호선,신당,16391,17145,20231106,33536
02호선,동대문역사문화공원,205.0,37.565138,127.007896,20231103,2호선,동대문역사문화공원,16239,18258,20231106,34497
02호선,을지로4가,204.0,37.566941,126.998079,20231103,2호선,을지로4가,16492,16783,20231106,33275
02호선,을지로3가,203.0,37.566295,126.99191,20231103,2호선,을지로3가,28775,29282,20231106,58057
02호선,을지로입구,202.0,37.566014,126.982618,20231103,2호선,을지로입구,55344,56878,20231106,112222
01호선,시청,151.0,37.564718,126.977108,20231103,2호선,시청,30789,29626,20231106,60415
01호선,동묘앞,159.0,37.572627,127.016429,20231103,1호선,동묘앞,9073,9256,20231106,18329
01호선,청량리,158.0,37.580178,127.046835,20231103,1호선,청량리,23591,23322,20231106,46913
01호선,제기동,157.0,37.578103,127.034893,20231103,1호선,제기동,18164,18010,20231106,36174
01호선,신설동,156.0,37.575297,127.025087,20231103,1호선,신설동,15893,15258,20231106,31151
01호선,동대문,155.0,37.57142,127.009745,20231103,1호선,동대문,12293,11257,20231106,23550
01호선,종로5가,154.0,37.570926,127.001849,20231103,1호선,종로5가,29027,28532,20231106,57559
01호선,종로3가,153.0,37.571607,126.991806,20231103,1호선,종로3가,29006,26926,20231106,55932
01호선,종각,152.0,37.570161,126.982923,20231103,1호선,종각,45217,44370,20231106,89587
01호선,시청,151.0,37.564718,126.977108,20231103,1호선,시청,31681,31869,20231106,63550
04호선,쌍문,413.0,37.648627,127.034709,20231103,4호선,쌍문,32521,29795,20231106,62316
01호선,서울역,150.0,37.554648,126.972559,20231103,1호선,서울역,65431,63645,20231106,129076
03호선,오금,342.0,37.502162,127.128111,20231103,3호선,오금,7443,6630,20231106,14073
경의선,팔당,1210.0,37.547371,127.243939,20231103,중앙선,팔당,961,944,20231106,1905
02호선,신대방,231.0,37.487462,126.913149,20231104,2호선,신대방,22497,20863,20231107,43360
02호선,신림,230.0,37.484201,126.929715,20231104,2호선,신림,49027,46062,20231107,95089
02호선,봉천,229.0,37.482362,126.941892,20231104,2호선,봉천,19624,17476,20231107,37100
03호선,불광,312.0,37.610469,126.929887,20231104,3호선,불광,14699,16311,20231107,31010
03호선,연신내,311.0,37.619001,126.921008,20231104,3호선,연신내,31784,29887,20231107,61671
03호선,구파발,310.0,37.636763,126.918821,20231104,3호선,구파발,19126,19819,20231107,38945
03호선,지축,309.0,37.648048,126.913951,20231104,3호선,지축,5940,5318,20231107,11258
02호선,용두,250.0,37.574028,127.038091,20231104,2호선,용두,1959,1949,20231107,3908
02호선,신정네거리,249.0,37.520074,126.852912,20231104,2호선,신정네거리,8362,8107,20231107,16469
02호선,양천구청,248.0,37.512398,126.865819,20231104,2호선,양천구청,5230,5153,20231107,10383
02호선,도림천,247.0,37.514287,126.882768,20231104,2호선,도림천,827,900,20231107,1727
01호선,신설동,156.0,37.575297,127.025087,20231104,2호선,신설동,3932,3751,20231107,7683
02호선,신답,245.0,37.57004,127.046481,20231104,2호선,신답,1139,1195,20231107,2334
02호선,용답,244.0,37.561904,127.050899,20231104,2호선,용답,2524,2293,20231107,4817
02호선,충정로,243.0,37.559973,126.963672,20231104,2호선,충정로,6896,7355,20231107,14251
02호선,아현,242.0,37.557345,126.956141,20231104,2호선,아현,8909,7759,20231107,16668
02호선,이대,241.0,37.556733,126.946013,20231104,2호선,이대,14604,15325,20231107,29929
02호선,신촌,240.0,37.555134,126.936893,20231104,2호선,신촌,40165,42054,20231107,82219
05호선,고덕,2553.0,37.555004,127.154151,20231104,5호선,고덕,8255,7845,20231107,16100
02호선,홍대입구,239.0,37.557192,126.925381,20231104,2호선,홍대입구,86327,100490,20231107,186817
02호선,합정,238.0,37.549463,126.913739,20231104,2호선,합정,34029,38710,20231107,72739
02호선,당산,237.0,37.53438,126.902281,20231104,2호선,당산,14680,16182,20231107,30862
02호선,영등포구청,236.0,37.52497,126.895951,20231104,2호선,영등포구청,14712,15313,20231107,30025
02호선,문래,235.0,37.517933,126.89476,20231104,2호선,문래,14820,16157,20231107,30977
03호선,무악재,315.0,37.582299,126.950291,20231104,3호선,무악재,3511,3656,20231107,7167
01호선,신도림,1007.0,37.508725,126.891295,20231104,2호선,신도림,46595,47889,20231107,94484
02호선,대림,233.0,37.49297,126.895801,20231104,2호선,대림,20436,21498,20231107,41934
03호선,홍제,314.0,37.589066,126.943736,20231104,3호선,홍제,15640,14681,20231107,30321
02호선,구로디지털단지,232.0,37.485266,126.901401,20231104,2호선,구로디지털단지,39631,38584,20231107,78215
05호선,청구,2538.0,37.560245,127.013828,20231104,5호선,청구,2819,2652,20231107,5471
03호선,독립문,316.0,37.574571,126.957748,20231104,3호선,독립문,7879,8824,20231107,16703
03호선,경복궁,317.0,37.575762,126.97353,20231104,3호선,경복궁,32430,36649,20231107,69079
03호선,안국,318.0,37.576477,126.985443,20231104,3호선,안국,31015,32559,20231107,63574
01호선,종로3가,153.0,37.571607,126.991806,20231104,3호선,종로3가,9200,12334,20231107,21534
02호선,을지로3가,203.0,37.566295,126.99191,20231104,3호선,을지로3가,7712,8057,20231107,15769
03호선,충무로,321.0,37.561243,126.99428,20231104,3호선,충무로,5,0,20231107,5
03호선,동대입구,322.0,37.559052,127.005602,20231104,3호선,동대입구,12107,14354,20231107,26461
03호선,약수,323.0,37.55434,127.010655,20231104,3호선,약수,10794,9896,20231107,20690
03호선,금호,324.0,37.548034,127.015872,20231104,3호선,금호,6800,6064,20231107,12864
03호선,옥수,325.0,37.540685,127.017965,20231104,3호선,옥수,8016,8143,20231107,16159
03호선,압구정,326.0,37.527072,127.028461,20231104,3호선,압구정,27571,29532,20231107,57103
03호선,신사,327.0,37.516334,127.020114,20231104,3호선,신사,26110,27647,20231107,53757
03호선,잠원,328.0,37.512759,127.01122,20231104,3호선,잠원,4147,3745,20231107,7892
03호선,고속터미널,329.0,37.50481,127.004943,20231104,3호선,고속터미널,58890,58216,20231107,117106
02호선,교대,223.0,37.493415,127.01408,20231104,3호선,교대,10791,5412,20231107,16203
02호선,서울대입구,228.0,37.481247,126.952739,20231104,2호선,서울대입구,40298,38718,20231107,79016
02호선,낙성대,227.0,37.47693,126.963693,20231104,2호선,낙성대,24405,22110,20231107,46515
02호선,사당,226.0,37.47653,126.981685,20231104,2호선,사당,38968,43634,20231107,82602
02호선,방배,225.0,37.481426,126.997596,20231104,2호선,방배,11393,11462,20231107,22855
02호선,서초,224.0,37.491897,127.007917,20231104,2호선,서초,13680,11685,20231107,25365
02호선,교대,223.0,37.493415,127.01408,20231104,2호선,교대,17355,22276,20231107,39631
02호선,강남,222.0,37.497175,127.027926,20231104,2호선,강남,60880,59857,20231107,120737
02호선,역삼,221.0,37.500622,127.036456,20231104,2호선,역삼,20068,21978,20231107,42046
02호선,선릉,220.0,37.504503,127.049008,20231104,2호선,선릉,28934,24978,20231107,53912
02호선,삼성,219.0,37.508844,127.06316,20231104,2호선,삼성,34814,33949,20231107,68763
02호선,종합운동장,218.0,37.510997,127.073642,20231104,2호선,종합운동장,14578,16617,20231107,31195
02호선,잠실새내,217.0,37.511687,127.086162,20231104,2호선,잠실새내,20627,20683,20231107,41310
02호선,잠실,216.0,37.51395,127.102234,20231104,2호선,잠실,83726,80355,20231107,164081
02호선,잠실나루,215.0,37.520733,127.10379,20231104,2호선,잠실나루,9567,9496,20231107,19063
02호선,강변,214.0,37.535095,127.094681,20231104,2호선,강변,32891,32703,20231107,65594
03호선,남부터미널,331.0,37.485013,127.016189,20231104,3호선,남부터미널,24899,24637,20231107,49536
03호선,양재,332.0,37.484147,127.034631,20231104,3호선,양재,24159,25952,20231107,50111
03호선,매봉,333.0,37.486947,127.046769,20231104,3호선,매봉,6878,6644,20231107,13522
경의선,지평,1220.0,37.476444,127.629617,20231104,중앙선,지평,72,94,20231107,166
경의선,용문,1219.0,37.48223,127.594647,20231104,중앙선,용문,3163,3505,20231107,6668
경의선,원덕,1218.0,37.468672,127.547076,20231104,중앙선,원덕,488,493,20231107,981
05호선,양평,2523.0,37.525648,126.885778,20231104,중앙선,양평,3321,3643,20231107,6964
경의선,오빈,1216.0,37.506062,127.473868,20231104,중앙선,오빈,335,350,20231107,685
경의선,아신,1215.0,37.51382,127.443173,20231104,중앙선,아신,634,687,20231107,1321
경의선,국수,1214.0,37.516169,127.399367,20231104,중앙선,국수,763,741,20231107,1504
01호선,시청,151.0,37.564718,126.977108,20231104,1호선,시청,22174,23950,20231107,46124
01호선,종각,152.0,37.570161,126.982923,20231104,1호선,종각,26656,23835,20231107,50491
01호선,종로3가,153.0,37.571607,126.991806,20231104,1호선,종로3가,29151,27351,20231107,56502
01호선,종로5가,154.0,37.570926,127.001849,20231104,1호선,종로5가,25956,26384,20231107,52340
01호선,동대문,155.0,37.57142,127.009745,20231104,1호선,동대문,12467,12364,20231107,24831
01호선,신설동,156.0,37.575297,127.025087,20231104,1호선,신설동,11618,11011,20231107,22629
01호선,제기동,157.0,37.578103,127.034893,20231104,1호선,제기동,17195,17518,20231107,34713
01호선,서울역,150.0,37.554648,126.972559,20231104,1호선,서울역,51951,50017,20231107,101968
01호선,청량리,158.0,37.580178,127.046835,20231104,1호선,청량리,21766,21897,20231107,43663
01호선,동묘앞,159.0,37.572627,127.016429,20231104,1호선,동묘앞,13615,14215,20231107,27830
01호선,시청,151.0,37.564718,126.977108,20231104,2호선,시청,17401,15584,20231107,32985
02호선,을지로입구,202.0,37.566014,126.982618,20231104,2호선,을지로입구,35167,33476,20231107,68643
02호선,을지로3가,203.0,37.566295,126.99191,20231104,2호선,을지로3가,16603,15522,20231107,32125
02호선,을지로4가,204.0,37.566941,126.998079,20231104,2호선,을지로4가,10691,11283,20231107,21974
02호선,동대문역사문화공원,205.0,37.565138,127.007896,20231104,2호선,동대문역사문화공원,13703,15787,20231107,29490
02호선,신당,206.0,37.565972,127.01782,20231104,2호선,신당,12426,13246,20231107,25672
02호선,상왕십리,207.0,37.564354,127.029354,20231104,2호선,상왕십리,11245,10198,20231107,21443
02호선,왕십리,208.0,37.561533,127.037732,20231104,2호선,왕십리,15058,13838,20231107,28896
02호선,한양대,209.0,37.555273,127.043655,20231104,2호선,한양대,7476,7950,20231107,15426
02호선,뚝섬,210.0,37.547184,127.047367,20231104,2호선,뚝섬,22219,21064,20231107,43283
02호선,성수,211.0,37.544581,127.055961,20231104,2호선,성수,32953,38594,20231107,71547
